train sample: 269 train minibatch: 135 valid sample: 66 valid minibatch: 33
train_option SVLS_V4
ckpt name: model_best_svls_v4.pth.tar
epoch:0/200, loss:0.3220, best epoch:0, best loss:0.3220, dice[ET:0.0332, TC:0.0290, WT:0.7234], best dice[ET:0.0332, TC:0.0290, WT:0.7234]
epoch:1/200, loss:0.2225, best epoch:1, best loss:0.2225, dice[ET:0.0581, TC:0.0379, WT:0.7746], best dice[ET:0.0581, TC:0.0379, WT:0.7746]
epoch:2/200, loss:0.1632, best epoch:2, best loss:0.1632, dice[ET:0.4849, TC:0.4617, WT:0.7568], best dice[ET:0.4849, TC:0.4617, WT:0.7568]
epoch:3/200, loss:0.1321, best epoch:3, best loss:0.1321, dice[ET:0.4829, TC:0.4959, WT:0.7854], best dice[ET:0.4829, TC:0.4959, WT:0.7854]
epoch:4/200, loss:0.1003, best epoch:4, best loss:0.1003, dice[ET:0.6408, TC:0.6438, WT:0.8012], best dice[ET:0.6408, TC:0.6438, WT:0.8012]
epoch:5/200, loss:0.0858, best epoch:5, best loss:0.0858, dice[ET:0.6187, TC:0.6267, WT:0.8180], best dice[ET:0.6187, TC:0.6267, WT:0.8180]
epoch:6/200, loss:0.0700, best epoch:6, best loss:0.0700, dice[ET:0.6736, TC:0.7271, WT:0.8034], best dice[ET:0.6736, TC:0.7271, WT:0.8034]
epoch:7/200, loss:0.0592, best epoch:7, best loss:0.0592, dice[ET:0.6719, TC:0.6900, WT:0.8367], best dice[ET:0.6719, TC:0.6900, WT:0.8367]
epoch:8/200, loss:0.0537, best epoch:8, best loss:0.0537, dice[ET:0.6931, TC:0.7240, WT:0.8140], best dice[ET:0.6931, TC:0.7240, WT:0.8140]
epoch:9/200, loss:0.0475, best epoch:9, best loss:0.0475, dice[ET:0.6942, TC:0.7457, WT:0.8487], best dice[ET:0.6942, TC:0.7457, WT:0.8487]
epoch:10/200, loss:0.0429, best epoch:10, best loss:0.0429, dice[ET:0.6790, TC:0.7285, WT:0.8675], best dice[ET:0.6790, TC:0.7285, WT:0.8675]
epoch:11/200, loss:0.0387, best epoch:11, best loss:0.0387, dice[ET:0.6898, TC:0.7689, WT:0.8575], best dice[ET:0.6898, TC:0.7689, WT:0.8575]
epoch:12/200, loss:0.0360, best epoch:12, best loss:0.0360, dice[ET:0.7194, TC:0.7555, WT:0.8641], best dice[ET:0.7194, TC:0.7555, WT:0.8641]
epoch:13/200, loss:0.0360, best epoch:13, best loss:0.0360, dice[ET:0.6671, TC:0.6847, WT:0.8540], best dice[ET:0.6671, TC:0.6847, WT:0.8540]
epoch:14/200, loss:0.0334, best epoch:14, best loss:0.0334, dice[ET:0.7177, TC:0.7723, WT:0.8403], best dice[ET:0.7177, TC:0.7723, WT:0.8403]
epoch:15/200, loss:0.0329, best epoch:15, best loss:0.0329, dice[ET:0.7032, TC:0.7361, WT:0.8563], best dice[ET:0.7032, TC:0.7361, WT:0.8563]
epoch:16/200, loss:0.0303, best epoch:16, best loss:0.0303, dice[ET:0.7220, TC:0.7691, WT:0.8475], best dice[ET:0.7220, TC:0.7691, WT:0.8475]
epoch:17/200, loss:0.0291, best epoch:17, best loss:0.0291, dice[ET:0.7310, TC:0.7848, WT:0.8582], best dice[ET:0.7310, TC:0.7848, WT:0.8582]
epoch:18/200, loss:0.0296, best epoch:17, best loss:0.0291, dice[ET:0.7321, TC:0.7134, WT:0.8717], best dice[ET:0.7310, TC:0.7848, WT:0.8582]
epoch:19/200, loss:0.0262, best epoch:19, best loss:0.0262, dice[ET:0.7529, TC:0.8097, WT:0.8651], best dice[ET:0.7529, TC:0.8097, WT:0.8651]
epoch:20/200, loss:0.0286, best epoch:19, best loss:0.0262, dice[ET:0.7385, TC:0.7570, WT:0.8582], best dice[ET:0.7529, TC:0.8097, WT:0.8651]
epoch:21/200, loss:0.0256, best epoch:21, best loss:0.0256, dice[ET:0.7410, TC:0.7954, WT:0.8640], best dice[ET:0.7410, TC:0.7954, WT:0.8640]
epoch:22/200, loss:0.0235, best epoch:22, best loss:0.0235, dice[ET:0.7270, TC:0.8126, WT:0.8651], best dice[ET:0.7270, TC:0.8126, WT:0.8651]
