(base) s2018013343@5db24198c107:~/project/exp4_dl/SVLS$ CUDA_VISIBLE_DEVICES=1 python main.py --train_option SVLS_V2 --ckpt_dir ckpt_brats19_svls_v2_4321
train sample: 269 train minibatch: 135 valid sample: 66 valid minibatch: 33
train_option SVLS_V2
ckpt name: model_best_svls_v2.pth.tar
epoch:0/200, loss:0.6219, best epoch:0, best loss:0.6219, dice[ET:0.2200, TC:0.3216, WT:0.6446], best dice[ET:0.2200, TC:0.3216, WT:0.6446]
epoch:1/200, loss:0.4279, best epoch:1, best loss:0.4279, dice[ET:0.3399, TC:0.4749, WT:0.7740], best dice[ET:0.3399, TC:0.4749, WT:0.7740]
epoch:2/200, loss:0.3106, best epoch:2, best loss:0.3106, dice[ET:0.3373, TC:0.4681, WT:0.7906], best dice[ET:0.3373, TC:0.4681, WT:0.7906]
epoch:3/200, loss:0.2354, best epoch:3, best loss:0.2354, dice[ET:0.3593, TC:0.4749, WT:0.8006], best dice[ET:0.3593, TC:0.4749, WT:0.8006]
epoch:4/200, loss:0.1831, best epoch:4, best loss:0.1831, dice[ET:0.4047, TC:0.5222, WT:0.8131], best dice[ET:0.4047, TC:0.5222, WT:0.8131]
epoch:5/200, loss:0.1488, best epoch:5, best loss:0.1488, dice[ET:0.4352, TC:0.5578, WT:0.7817], best dice[ET:0.4352, TC:0.5578, WT:0.7817]
epoch:6/200, loss:0.1229, best epoch:6, best loss:0.1229, dice[ET:0.4824, TC:0.5926, WT:0.8094], best dice[ET:0.4824, TC:0.5926, WT:0.8094]
epoch:7/200, loss:0.1045, best epoch:7, best loss:0.1045, dice[ET:0.5393, TC:0.6642, WT:0.7945], best dice[ET:0.5393, TC:0.6642, WT:0.7945]
epoch:8/200, loss:0.0882, best epoch:8, best loss:0.0882, dice[ET:0.5565, TC:0.6358, WT:0.8288], best dice[ET:0.5565, TC:0.6358, WT:0.8288]
epoch:9/200, loss:0.0787, best epoch:9, best loss:0.0787, dice[ET:0.5463, TC:0.6580, WT:0.8336], best dice[ET:0.5463, TC:0.6580, WT:0.8336]
epoch:10/200, loss:0.0748, best epoch:10, best loss:0.0748, dice[ET:0.6298, TC:0.7243, WT:0.7726], best dice[ET:0.6298, TC:0.7243, WT:0.7726]
epoch:11/200, loss:0.0620, best epoch:11, best loss:0.0620, dice[ET:0.6597, TC:0.7306, WT:0.8364], best dice[ET:0.6597, TC:0.7306, WT:0.8364]
epoch:12/200, loss:0.0574, best epoch:12, best loss:0.0574, dice[ET:0.6644, TC:0.7323, WT:0.8341], best dice[ET:0.6644, TC:0.7323, WT:0.8341]
epoch:13/200, loss:0.0533, best epoch:13, best loss:0.0533, dice[ET:0.6688, TC:0.7278, WT:0.8342], best dice[ET:0.6688, TC:0.7278, WT:0.8342]
epoch:14/200, loss:0.0480, best epoch:14, best loss:0.0480, dice[ET:0.6910, TC:0.7611, WT:0.8567], best dice[ET:0.6910, TC:0.7611, WT:0.8567]
epoch:15/200, loss:0.0440, best epoch:15, best loss:0.0440, dice[ET:0.6969, TC:0.7578, WT:0.8526], best dice[ET:0.6969, TC:0.7578, WT:0.8526]
epoch:16/200, loss:0.0428, best epoch:16, best loss:0.0428, dice[ET:0.7004, TC:0.7053, WT:0.8361], best dice[ET:0.7004, TC:0.7053, WT:0.8361]
epoch:17/200, loss:0.0392, best epoch:17, best loss:0.0392, dice[ET:0.7374, TC:0.7873, WT:0.8525], best dice[ET:0.7374, TC:0.7873, WT:0.8525]
epoch:18/200, loss:0.0370, best epoch:18, best loss:0.0370, dice[ET:0.6681, TC:0.7724, WT:0.8624], best dice[ET:0.6681, TC:0.7724, WT:0.8624]
epoch:19/200, loss:0.0356, best epoch:19, best loss:0.0356, dice[ET:0.7159, TC:0.7845, WT:0.8571], best dice[ET:0.7159, TC:0.7845, WT:0.8571]
epoch:20/200, loss:0.0337, best epoch:20, best loss:0.0337, dice[ET:0.7327, TC:0.7908, WT:0.8609], best dice[ET:0.7327, TC:0.7908, WT:0.8609]
epoch:21/200, loss:0.0335, best epoch:21, best loss:0.0335, dice[ET:0.7060, TC:0.7712, WT:0.8581], best dice[ET:0.7060, TC:0.7712, WT:0.8581]
epoch:22/200, loss:0.0337, best epoch:21, best loss:0.0335, dice[ET:0.6698, TC:0.7633, WT:0.8520], best dice[ET:0.7060, TC:0.7712, WT:0.8581]
epoch:23/200, loss:0.0328, best epoch:23, best loss:0.0328, dice[ET:0.6859, TC:0.7403, WT:0.8645], best dice[ET:0.6859, TC:0.7403, WT:0.8645]
epoch:24/200, loss:0.0290, best epoch:24, best loss:0.0290, dice[ET:0.7481, TC:0.7973, WT:0.8678], best dice[ET:0.7481, TC:0.7973, WT:0.8678]
epoch:25/200, loss:0.0287, best epoch:25, best loss:0.0287, dice[ET:0.7474, TC:0.7933, WT:0.8705], best dice[ET:0.7474, TC:0.7933, WT:0.8705]
epoch:26/200, loss:0.0276, best epoch:26, best loss:0.0276, dice[ET:0.7180, TC:0.7808, WT:0.8710], best dice[ET:0.7180, TC:0.7808, WT:0.8710]
epoch:27/200, loss:0.0290, best epoch:26, best loss:0.0276, dice[ET:0.6672, TC:0.7683, WT:0.8594], best dice[ET:0.7180, TC:0.7808, WT:0.8710]
