train sample: 269 train minibatch: 135 valid sample: 66 valid minibatch: 33
train_option SVLS_V5
5.0
ckpt name: model_best_svls_v5.pth.tar
epoch:0/200, loss:0.3295, best epoch:0, best loss:0.3295, dice[ET:0.0401, TC:0.0330, WT:0.6886], best dice[ET:0.0401, TC:0.0330, WT:0.6886]
epoch:1/200, loss:0.2220, best epoch:1, best loss:0.2220, dice[ET:0.1727, TC:0.1506, WT:0.7725], best dice[ET:0.1727, TC:0.1506, WT:0.7725]
epoch:2/200, loss:0.1632, best epoch:2, best loss:0.1632, dice[ET:0.4980, TC:0.4982, WT:0.7529], best dice[ET:0.4980, TC:0.4982, WT:0.7529]
epoch:3/200, loss:0.1301, best epoch:3, best loss:0.1301, dice[ET:0.4628, TC:0.4692, WT:0.7938], best dice[ET:0.4628, TC:0.4692, WT:0.7938]
epoch:4/200, loss:0.1008, best epoch:4, best loss:0.1008, dice[ET:0.6082, TC:0.6032, WT:0.7938], best dice[ET:0.6082, TC:0.6032, WT:0.7938]
epoch:5/200, loss:0.0866, best epoch:5, best loss:0.0866, dice[ET:0.6435, TC:0.6019, WT:0.8150], best dice[ET:0.6435, TC:0.6019, WT:0.8150]
epoch:6/200, loss:0.0707, best epoch:6, best loss:0.0707, dice[ET:0.6804, TC:0.7067, WT:0.7939], best dice[ET:0.6804, TC:0.7067, WT:0.7939]
epoch:7/200, loss:0.0607, best epoch:7, best loss:0.0607, dice[ET:0.6271, TC:0.6114, WT:0.8268], best dice[ET:0.6271, TC:0.6114, WT:0.8268]
epoch:8/200, loss:0.0529, best epoch:8, best loss:0.0529, dice[ET:0.6824, TC:0.7150, WT:0.8176], best dice[ET:0.6824, TC:0.7150, WT:0.8176]
epoch:9/200, loss:0.0471, best epoch:9, best loss:0.0471, dice[ET:0.7058, TC:0.7404, WT:0.8492], best dice[ET:0.7058, TC:0.7404, WT:0.8492]
epoch:10/200, loss:0.0430, best epoch:10, best loss:0.0430, dice[ET:0.7020, TC:0.7312, WT:0.8576], best dice[ET:0.7020, TC:0.7312, WT:0.8576]
epoch:11/200, loss:0.0386, best epoch:11, best loss:0.0386, dice[ET:0.6923, TC:0.7740, WT:0.8556], best dice[ET:0.6923, TC:0.7740, WT:0.8556]
epoch:12/200, loss:0.0362, best epoch:12, best loss:0.0362, dice[ET:0.7196, TC:0.7439, WT:0.8510], best dice[ET:0.7196, TC:0.7439, WT:0.8510]
epoch:13/200, loss:0.0357, best epoch:13, best loss:0.0357, dice[ET:0.6651, TC:0.7061, WT:0.8513], best dice[ET:0.6651, TC:0.7061, WT:0.8513]
epoch:14/200, loss:0.0342, best epoch:14, best loss:0.0342, dice[ET:0.7191, TC:0.7485, WT:0.8373], best dice[ET:0.7191, TC:0.7485, WT:0.8373]
epoch:15/200, loss:0.0316, best epoch:15, best loss:0.0316, dice[ET:0.7152, TC:0.7414, WT:0.8629], best dice[ET:0.7152, TC:0.7414, WT:0.8629]
epoch:16/200, loss:0.0292, best epoch:16, best loss:0.0292, dice[ET:0.7255, TC:0.7688, WT:0.8597], best dice[ET:0.7255, TC:0.7688, WT:0.8597]
epoch:17/200, loss:0.0276, best epoch:17, best loss:0.0276, dice[ET:0.7353, TC:0.7826, WT:0.8666], best dice[ET:0.7353, TC:0.7826, WT:0.8666]
epoch:18/200, loss:0.0263, best epoch:18, best loss:0.0263, dice[ET:0.7463, TC:0.7763, WT:0.8691], best dice[ET:0.7463, TC:0.7763, WT:0.8691]
epoch:19/200, loss:0.0260, best epoch:19, best loss:0.0260, dice[ET:0.7544, TC:0.8105, WT:0.8643], best dice[ET:0.7544, TC:0.8105, WT:0.8643]
epoch:20/200, loss:0.0253, best epoch:20, best loss:0.0253, dice[ET:0.7362, TC:0.7576, WT:0.8768], best dice[ET:0.7362, TC:0.7576, WT:0.8768]
epoch:21/200, loss:0.0250, best epoch:21, best loss:0.0250, dice[ET:0.7454, TC:0.7958, WT:0.8609], best dice[ET:0.7454, TC:0.7958, WT:0.8609]
epoch:22/200, loss:0.0234, best epoch:22, best loss:0.0234, dice[ET:0.7189, TC:0.7970, WT:0.8596], best dice[ET:0.7189, TC:0.7970, WT:0.8596]
epoch:23/200, loss:0.0237, best epoch:22, best loss:0.0234, dice[ET:0.7598, TC:0.7992, WT:0.8581], best dice[ET:0.7189, TC:0.7970, WT:0.8596]
epoch:24/200, loss:0.0231, best epoch:24, best loss:0.0231, dice[ET:0.7658, TC:0.7925, WT:0.8673], best dice[ET:0.7658, TC:0.7925, WT:0.8673]
epoch:25/200, loss:0.0213, best epoch:25, best loss:0.0213, dice[ET:0.7611, TC:0.8132, WT:0.8768], best dice[ET:0.7611, TC:0.8132, WT:0.8768]
epoch:26/200, loss:0.0234, best epoch:25, best loss:0.0213, dice[ET:0.7502, TC:0.8076, WT:0.8591], best dice[ET:0.7611, TC:0.8132, WT:0.8768]
epoch:27/200, loss:0.0232, best epoch:25, best loss:0.0213, dice[ET:0.7506, TC:0.8064, WT:0.8536], best dice[ET:0.7611, TC:0.8132, WT:0.8768]
epoch:28/200, loss:0.0197, best epoch:28, best loss:0.0197, dice[ET:0.7605, TC:0.7971, WT:0.8849], best dice[ET:0.7605, TC:0.7971, WT:0.8849]
epoch:29/200, loss:0.0204, best epoch:28, best loss:0.0197, dice[ET:0.7650, TC:0.7994, WT:0.8729], best dice[ET:0.7605, TC:0.7971, WT:0.8849]
epoch:30/200, loss:0.0197, best epoch:28, best loss:0.0197, dice[ET:0.7729, TC:0.8170, WT:0.8766], best dice[ET:0.7605, TC:0.7971, WT:0.8849]
epoch:31/200, loss:0.0201, best epoch:28, best loss:0.0197, dice[ET:0.7708, TC:0.8137, WT:0.8708], best dice[ET:0.7605, TC:0.7971, WT:0.8849]
epoch:32/200, loss:0.0208, best epoch:28, best loss:0.0197, dice[ET:0.7774, TC:0.8274, WT:0.8700], best dice[ET:0.7605, TC:0.7971, WT:0.8849]
epoch:33/200, loss:0.0216, best epoch:28, best loss:0.0197, dice[ET:0.7162, TC:0.7858, WT:0.8693], best dice[ET:0.7605, TC:0.7971, WT:0.8849]
epoch:34/200, loss:0.0202, best epoch:28, best loss:0.0197, dice[ET:0.7712, TC:0.8219, WT:0.8753], best dice[ET:0.7605, TC:0.7971, WT:0.8849]
epoch:35/200, loss:0.0205, best epoch:28, best loss:0.0197, dice[ET:0.7625, TC:0.8119, WT:0.8697], best dice[ET:0.7605, TC:0.7971, WT:0.8849]
epoch:36/200, loss:0.0222, best epoch:28, best loss:0.0197, dice[ET:0.7493, TC:0.8126, WT:0.8652], best dice[ET:0.7605, TC:0.7971, WT:0.8849]
epoch:37/200, loss:0.0211, best epoch:28, best loss:0.0197, dice[ET:0.7535, TC:0.8293, WT:0.8611], best dice[ET:0.7605, TC:0.7971, WT:0.8849]
epoch:38/200, loss:0.0181, best epoch:38, best loss:0.0181, dice[ET:0.7710, TC:0.8275, WT:0.8777], best dice[ET:0.7710, TC:0.8275, WT:0.8777]
epoch:39/200, loss:0.0186, best epoch:38, best loss:0.0181, dice[ET:0.7640, TC:0.8283, WT:0.8735], best dice[ET:0.7710, TC:0.8275, WT:0.8777]
epoch:40/200, loss:0.0179, best epoch:40, best loss:0.0179, dice[ET:0.7597, TC:0.8364, WT:0.8843], best dice[ET:0.7597, TC:0.8364, WT:0.8843]
epoch:41/200, loss:0.0182, best epoch:40, best loss:0.0179, dice[ET:0.7805, TC:0.8160, WT:0.8834], best dice[ET:0.7597, TC:0.8364, WT:0.8843]
epoch:42/200, loss:0.0177, best epoch:42, best loss:0.0177, dice[ET:0.7642, TC:0.8281, WT:0.8785], best dice[ET:0.7642, TC:0.8281, WT:0.8785]
epoch:43/200, loss:0.0178, best epoch:42, best loss:0.0177, dice[ET:0.7765, TC:0.8185, WT:0.8846], best dice[ET:0.7642, TC:0.8281, WT:0.8785]
epoch:44/200, loss:0.0171, best epoch:44, best loss:0.0171, dice[ET:0.7830, TC:0.8374, WT:0.8848], best dice[ET:0.7830, TC:0.8374, WT:0.8848]
epoch:45/200, loss:0.0196, best epoch:44, best loss:0.0171, dice[ET:0.7789, TC:0.7993, WT:0.8777], best dice[ET:0.7830, TC:0.8374, WT:0.8848]
epoch:46/200, loss:0.0177, best epoch:44, best loss:0.0171, dice[ET:0.7832, TC:0.8359, WT:0.8766], best dice[ET:0.7830, TC:0.8374, WT:0.8848]
epoch:47/200, loss:0.0172, best epoch:44, best loss:0.0171, dice[ET:0.7941, TC:0.8467, WT:0.8739], best dice[ET:0.7830, TC:0.8374, WT:0.8848]
epoch:48/200, loss:0.0187, best epoch:44, best loss:0.0171, dice[ET:0.7689, TC:0.8199, WT:0.8764], best dice[ET:0.7830, TC:0.8374, WT:0.8848]
epoch:49/200, loss:0.0170, best epoch:49, best loss:0.0170, dice[ET:0.7826, TC:0.8312, WT:0.8868], best dice[ET:0.7826, TC:0.8312, WT:0.8868]
epoch:50/200, loss:0.0178, best epoch:49, best loss:0.0170, dice[ET:0.7706, TC:0.8220, WT:0.8847], best dice[ET:0.7826, TC:0.8312, WT:0.8868]
epoch:51/200, loss:0.0182, best epoch:49, best loss:0.0170, dice[ET:0.7902, TC:0.8290, WT:0.8670], best dice[ET:0.7826, TC:0.8312, WT:0.8868]
epoch:52/200, loss:0.0166, best epoch:52, best loss:0.0166, dice[ET:0.7873, TC:0.8435, WT:0.8843], best dice[ET:0.7873, TC:0.8435, WT:0.8843]
epoch:53/200, loss:0.0165, best epoch:53, best loss:0.0165, dice[ET:0.7891, TC:0.8429, WT:0.8843], best dice[ET:0.7891, TC:0.8429, WT:0.8843]
epoch:54/200, loss:0.0163, best epoch:54, best loss:0.0163, dice[ET:0.7757, TC:0.8383, WT:0.8880], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:55/200, loss:0.0192, best epoch:54, best loss:0.0163, dice[ET:0.7552, TC:0.7986, WT:0.8668], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:56/200, loss:0.0166, best epoch:54, best loss:0.0163, dice[ET:0.7905, TC:0.8387, WT:0.8844], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:57/200, loss:0.0167, best epoch:54, best loss:0.0163, dice[ET:0.7899, TC:0.8406, WT:0.8884], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:58/200, loss:0.0185, best epoch:54, best loss:0.0163, dice[ET:0.7683, TC:0.8356, WT:0.8655], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:59/200, loss:0.0167, best epoch:54, best loss:0.0163, dice[ET:0.7873, TC:0.8377, WT:0.8839], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:60/200, loss:0.0191, best epoch:54, best loss:0.0163, dice[ET:0.7613, TC:0.8096, WT:0.8753], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:61/200, loss:0.0204, best epoch:54, best loss:0.0163, dice[ET:0.7821, TC:0.8328, WT:0.8621], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:62/200, loss:0.0185, best epoch:54, best loss:0.0163, dice[ET:0.7630, TC:0.8236, WT:0.8727], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:63/200, loss:0.0166, best epoch:54, best loss:0.0163, dice[ET:0.7861, TC:0.8446, WT:0.8865], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:64/200, loss:0.0174, best epoch:54, best loss:0.0163, dice[ET:0.7917, TC:0.8307, WT:0.8799], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:65/200, loss:0.0165, best epoch:54, best loss:0.0163, dice[ET:0.7931, TC:0.8334, WT:0.8839], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:66/200, loss:0.0170, best epoch:54, best loss:0.0163, dice[ET:0.7861, TC:0.8306, WT:0.8735], best dice[ET:0.7757, TC:0.8383, WT:0.8880]
epoch:67/200, loss:0.0159, best epoch:67, best loss:0.0159, dice[ET:0.7926, TC:0.8440, WT:0.8863], best dice[ET:0.7926, TC:0.8440, WT:0.8863]
epoch:68/200, loss:0.0163, best epoch:67, best loss:0.0159, dice[ET:0.7891, TC:0.8440, WT:0.8888], best dice[ET:0.7926, TC:0.8440, WT:0.8863]
epoch:69/200, loss:0.0160, best epoch:67, best loss:0.0159, dice[ET:0.7673, TC:0.8389, WT:0.8878], best dice[ET:0.7926, TC:0.8440, WT:0.8863]
epoch:70/200, loss:0.0161, best epoch:67, best loss:0.0159, dice[ET:0.8012, TC:0.8471, WT:0.8869], best dice[ET:0.7926, TC:0.8440, WT:0.8863]
epoch:71/200, loss:0.0231, best epoch:67, best loss:0.0159, dice[ET:0.6690, TC:0.7387, WT:0.8559], best dice[ET:0.7926, TC:0.8440, WT:0.8863]
epoch:72/200, loss:0.0168, best epoch:67, best loss:0.0159, dice[ET:0.7839, TC:0.8347, WT:0.8803], best dice[ET:0.7926, TC:0.8440, WT:0.8863]
epoch:73/200, loss:0.0164, best epoch:67, best loss:0.0159, dice[ET:0.7872, TC:0.8468, WT:0.8852], best dice[ET:0.7926, TC:0.8440, WT:0.8863]
epoch:74/200, loss:0.0158, best epoch:74, best loss:0.0158, dice[ET:0.7945, TC:0.8532, WT:0.8868], best dice[ET:0.7945, TC:0.8532, WT:0.8868]
